"rand","email","categoria","categoria1","categoria2","categoria3"
"0.4793623"," A duvida é simples porque o 6600k é melhor para jogos do que o fx 9370??

 

Pois vários testes mostram isso, mesmo o 9370 ter maior frequência e ser octacore.
","3","1","1","1"
"0.8082672","Eles teriam performance similar, com vantagem pra um ou pra outro, dependendo do game / aplicativo, porém, hoje em dia não valeria mais a pena investir em uma plataforma pra ivy bridge. Parta logo pro mais atual, futuramente você vende esse i3 e coloca um i5 ou i7. ","3","1","1","1"
"0.5259602","Ola Vanessa, se puderes me ajudar, também preciso dessas análises de voip para diminuir custos onde trabalho.","1","1","1","1"
"0.3874256","

Ola,

Tenho um macbook branco aumentado em 2G de memoria + Windows.

Pergunta: consigo usa-lo com o HD externo no windows  para consultar arquivos e imprimir ?

Obg.
","2","1","1","1"
"0.8656241"," Não é fácil dizer que é melhor, em games, pois tem de se avaliar o conjunto todo: hardware e software..

 

Dependendo do jogo e com essas VGAs que listou, provavelmente, teriam o mesmo desempenho, pois a parte fraca seria a placa de vídeo, não a CPU.. Nessa circunstância, diria que seriam iguais..

 

Mas é fácil achar peças pra Haswell novo, do que Ivy Bridge novo... ","3","1","1","1"
"0.3615445","

olá, neste caso para ir no i3 6100(é i3 não i5) você tem de ter uma placa-mãe com suporte à memórias DDR4 e memórias ram DDR4

Senão vá no i5 3330
","3","1","1","1"
"0.0495638"," Boa noite galera esperta! Venho recorrer a vocês porque não sei mais o que fazer. Sou técnico em informática a mais de 5 anos, porém aqui na minha área não é muito comum os cliente utilizarem Notebooks e PCs da Apple, enfim, não tenho experiencia quase nenhuma com estes dispositivos, salve os iPads e iPhones. Um cliente meu deu um iMac All-in-One do início de 2006 com o seguinte problema:

 

-Ele iniciava aparecia o logo da maçã aparecia embaixo uns tracinhos formando um circulo intermitente e depois de um tempo ia pra uma tela azul e ficava aparecendo e desaparecendo o mesmo circulo e ficava infinitamente nisso. ","2","1","1","1"
"0.2431159","alguem pode me enviar como fazer para programar 2 ramais externo num pabx impacta 68,como configurar aplaca,posiçâo no slot,esses ramais serâo atraves de fibra otica,modelo de ata,como configurar o ata,mande atraves de meu email","1","1","1","1"
"0.403752","Oi, tudo bem? Meu caso é o seguinte: estou pensando em construir um PC simples com configurações modestas com a finalidade de rodar o Windows XP (eu sei, eu sei, foi descontinuado e é meio perigoso) para, além de jogar alguns jogos do começo dos anos 2000, principalmente aprender mais sobre como montar computadores e aprender mais sobre a arquitetura de uma CPU. Tendo dito isto, irei comprar peças básicas e, que numa máquina cuja finalidade seja jogar jogos considerados leves para os padrões de hoje, capazes de se comportar como um bom computador. A principal dúvida que tenho é se o processador AMD A4 4000 é compatível com o XP, uma vez que pesquisei no site de drivers da AMD e eles não possuem mais drivers nenhum compatíveis com o sistema. Questões como placa de vídeo, memória ram e afins ainda estou pesquisando. Por favor, ajudem-me. ","3","1","1","1"
"0.7258987","Mano, recente aprendi a observar os bips do pc quando ele liga. Uma dica é reinicializar teu pc, e escuta quantos bips ele dá e se são curto ou longos, cada um. Isso indica algum problema.

E tem as velhas perguntas: Passou pasta térmica na quantidade correta? cooler bem encaixado ou com defeito? E por aii vaii....  ","3","1","1","1"
"0.0474297"," Boa tarde galera 

Preciso de um help em relação ao Macbook modelo A1278 na seguinte configuração core 2 duo 2,26 , 2 Gb 

o mesmo está na versão MAC OS 10.5.8 e meu amigo não consegue nem navegar usando o mesmo por 

falta de atualização o equipamento está sendo usado somente para edição de vídeos , gostaria de saber se existe

alguma solução para atualizar o mesmo , pois não entendo muito do mundo apple e se atualizando fica bom, ou seja, ","2","1","1","1"
"0.7295137"," Olá, queria saber se um processador INTEL CORE I5-7400 KABY LAKE funcionaria na placa-mãe Gigabyte Ga-H170 Gaming 3, e se iria reconhecer.

 

Já que se trata de um chipset anterior 
","3","1","1","1"
"0.411799"," Ola colega, tente criar um disco de inicializacao com o seu imac, conforme os procedimentos no link abaixo. 

Coloque sua configuração completa dos 2 apple que voce tem aqui no topico.

Se possivel coloque fotos da tela de inicialização do macbook.

Nao deixe de retornar dizendo se deu certo. ","2","1","1","1"
"0.1385434","OLa pessoal, me deparei com um problema e nao consigo solucionar sobre not MAC.

 trabalho na area de eventos de som e video, e la estava eu em um deles quando chega o cliente,

e me passa 15 videos em mp4 para a apresentação, mas porém o mac so apareceu 10 videos me virei

e acabei usando um hp i7 normal para a apresentação, em testes depois do acontecido eu constato que

quando eu altero o nome do arquivo mp4, ele aparece no mac.......Alguém sabe me dizer o porque disso, para ","2","1","1","1"
"0.4821256","Boa Tarde,

Estou com uma tarefa para expandir a quantidade de ramais da empresa.

Hoje temos 16 e preciso ir para 32. Nosso PABX Panassonic tem 15 anos e nao consigo mais encontrar placas de expansao de ramais num preço razoável.

Estou avaliando a substituição e penso em indicar o Intelbras Corp 16000 que tem um custo atraente.

Alguem tem experiencia com esse equipamento? Como usuario de telefones sem fio, tenho um certo receio na troca pois a diferença de qualidade entre os sem fio Panassonic e os Intelbras é grande.

Tenho receio de que essa diferença tb aconteça nas centrais e essa a minha recomendação possa me queimar na empresa.","1","1","1","1"
"0.3706352","Não pretendo trocar futuramente placa de video, ela me satisfaz bem no CS GO e outros jogos.
Gostei dessa opção pelo fato da placa-mãe ser ddr3

  ","3","1","1","1"
"0.2696114","Aécio, verifiquei o manual de serviço da line i e não existem esses módulos que você citou, terei de verificar na minha relação de módulos para saber de qual equipamento eles são. A família Euroset Line, não possui baterias nem conectores na fonte para instalação de nenhum tipo, as diferenças entre line 16 e 16i são varias, tantas que for postar, vai virar uma enciclopédia meu post... você pode testar seu equipamento, ligando-o e clocando um telefone em cada posição de ramal para ver se tem tom de discagem e chamar para outro ramal para ver se tem ring... Familia line ou line i não aceitam linhas digitais. Se quiser saber mais sobre centrais Siemens, add meu msn que te digo o quiser sobre elas, são só 23 anos de experiência e certificações em Euroset Line, Hicom, Hipath 1100, 3000 e 3800.","1","1","1","1"
"0.3138905","Estou montando um pc game por inquanto está 8gb RAM e uma GTX 1050 ti 4 gb ai chega a duviva i5 3330 ou i3 6100 ","3","1","1","1"
"0.9411426","Depende, só testando mesmo. Tem placas que funcionam mesmo limitando, ai só basta atualizar a BIOS, outras apenas só entram na BIOS mesmo e não dá boot no SO, e ainda, tem casos que só usando um processador Skylake e atualizando a BIOS é a solução. ","3","1","1","1"
"0.731064","olá pessoal, o microphone do meu mac parou de funcionar depois que atualizei pro sierra, sera que alguem pode me ajuda? ","2","1","1","1"
"0.6723446"," No momento tenho um i5-650 em stock (3.2GHz) com o cooler box original da intel trabalhando com uma EVGA GTX 1060 6gb (sem OC) e 2 memórias de 4gb DDR3 1333MHz e uma placa-mãe ECS H55H-M.

 

O i5-650, além do gargalo insano em alguns jogos como WATCH_DOGS, ele vem apresentando problemas com aquecimento, lembrando que o gabinete é bem resfriado e tem 3 coolers de 120mm (nunca vi a placa de vídeo passar de 60 graus e a placa-mãe passar de 40), após uso intenso da CPU por mais de 2 horas, em games por exemplo, é possível perceber que o jogo começa a travar (testei CS:GO e Watch Dogs) e tem quedas de FPS bruscas e constantes, quando fui ver o CPU em uso máximo estava chegando a 85-90 GRAUS e em uso normal estava ficando em 65-75 graus e sempre tinha queda de desempenho quando atingia uma temperatura alta. [Monitorado com MSI Afterburner]

  ","3","1","1","1"
"0.9209792","ssa Mtek é genérica. A hora que puder trocar, troque, porque você não vai se arrepender.

 

O que influencia na hora de passar a pasta é a CPU, não o bloco. A maneira que você passou, de espalhar, é a pior delas. Sem contar que quem espalha costuma cobrir a CPU igual cobertura de bolo. Fica pior do que a pasta pré-aplicada. Recomendo limpar tudo e reaplicar a gota. Ela se espalha uniformemente pelo meio da CPU, onde ficam os núcleos físicos. Essa é a parte que interessa para transferir calor. Os testes estão aí para provar.","3","1","1","1"
"0.1327562"," Olá PessoALL:

 

Em um MacBook pro, tem um ssd de 240gb  e um hdd de 1tb.

No SSD, estão o EFI e as partições com o windows(NTFS) e o Mac OS X (mac os expandido), juntamente com a particao de recuperação do mac os X.

Eu preciso de um utilitário, que gere a imagem deste SSD salvando no HDD de 1TB que está formatado como NTFS.

De preferência, bootando pela USB pra gerar/restaurar a imagem.

 

Ja testei várias soluções, mas sem sucesso. (""Acronis True Image"", ""Clonezilla"", ""Aomei Backupper Pro"").

Algumas soluções param de gerar a imagem quando chegam na partição do mac, outras até reconhecem a partição do mac, mas exibe como se ela não estivesse formatada. Após gerar a imagem, dá erro ao tentar recuperar.

 

O intuito é gerar a imagem de todo o disco, conforme o estado atual e restaurar também desta mesma forma.

A solução, também precisa bootar pela usb usando EFI. ","2","1","1","1"
"0.3986043","Boa noite caros. Estou com um problema que não tenho a menor noção do que fazer. Já usei Mac OS algumas vezes, mas nunca havia me deparado com um Mac necessitando reparo. Hoje meu tio apareceu com uma peça até bonita, e bem pesada com uma maçãzinha do lado. É um Power Mac Desktop G4, além dessas características, o Mac após ligado na energia, abre uma tela com uma pastinha que alterna entre dois rostos desenhados e um ponto de interrogação. Pesquisei em vários lugares mas não tenho ideia ainda do que fazer, já que esse Mac veio apenas o gabinete, sem cds e nem mesmo as outras peças, como mouse e teclado, que são nesse caso necessários para fazer a manutenção do mesmo. Eu consegui usar um teclado usb e apertando ""alt"" quando ele liga, aparece uma outra tela, em que o meu mouse usb funciona, porém não consigo fazer nada nela. Enfim, a situação parece confusa, eu estou muito confuso mesmo na verdade, gostaria apenas de saber, tem algo que possa ser feito? Se sim, o que? Obrigado desde já. ","2","1","1","1"
"0.4481817","Quis dizer que os processadores AMD não tem um sistema de resfriamento tão eficiente como os da Intel, o cooler box da maioria dos processadores mais ""top de linha"" sofrem para manter os processadores em temperaturas baixas ou médias quando em uso extremo. ","3","1","1","1"
"0.2548689","Olá Shark...

Primeiramente agradeço pela sua atenção...

você me pediu o módulo e a posição ref ao erro postado...

o módulo é o TMS2M (slot/posição=03/16)

Isso ajuda?

Um abraço!","1","1","1","1"
"0.9887812"," Posso fazer um overclock no meu processador que chegue a pelo menos a 3.00 Ghz ?

 

As temperaturas quando estou sem fazer nada é de 44ºC

 

placa-mãe : G41 M7 ","3","1","1","1"
"0.9230472","Bom dia,

não sei se pode me ajudar, mas pelo seu perfil acho que pode. :P

Estou fazendo o meu trabalho de final de curso sobre VoIP e decidi colocar uma pesquisa de mercado nele mostrando que a tecnologia VoIP é mais vantajosa em relação a custo x beneficio.porém, estou tento dificuldade em encontrar e entender como funciona os serviços das operadoras Embratel e Telemar, que são as mais atuantes na minha região.

Se pudesse me ajudar dizendo um plano empresa da embratel, por exemplo, que oferecesse um serviço vantajoso de ligação DDD e DDI(em valores), eu ficaria muito agradecida.

Obrigada!!!
","1","1","1","1"
"0.0756082","Tenho um pabx siemens da hipath 1120 e estou com duvida a respeito em como ressetar o sistema, pois foi alterada a senha de programacao.

Quando entro com a senha de restauraçao do sistema ai da pin nao autorizado.

Ficarei muito grato se puder me ajudar.","1","1","1","1"
"0.9040415","Quero comprar um, desses dois processadores ,mas estou em dúvida , sei que o skylake é mais novo e tem a tecnologia thread ... mas vejo o skylake fica melhor com DDR4. Muitas pessoas dizem que não tem problema usar DDR3 no socket 1151... porque não quero perder minhas memorias ram , mas também tenho medo de queimar o skylake. Me ajudem ","3","1","1","1"
"0.3475402","Boa noite você pode tira mimhas duvida sobre a siemens 1120 para confg sÓ o basico ok um abraÇo","1","1","1","1"
"0.9626224","Pessoal, boa noite.

Eu adquiri uma central MULTITOC 308 para a residência que tem me atendido muito bem, pois não se trata de escritório.

Porém numa mudança de móveis na cozinha (a central fica lá pois é a entrada das linhas de telefone e interfone), a minha esposa tirou o no-break para montagem de um móvel, mas depois ligou-a direto na tomada (220V).

Hoje eu a desmontei (sou técnico em eletrônica) e vi que o trafo já era. Consegui uma derivação de 110V, liguei e aparentemente a central está perfeita.","1","1","1","1"
"0.0613046","Por favor preciso de ajuda. Preciso instalar adobe master collection no OS X El Capitan, mas quando vou instalar os programas ele aparece este erro. Como faço para conseguir instalar? ","2","1","1","1"
"0.3788598","Gente estou com uma dúvida, tenho uma macbook black meados 2009 instalei windows 7 em uma das partições ele inicia sempre pelo windows 7 automaticamente, como faço para ele iniciar pelo mac sempre e o windows ficar só pela tecla option ","2","1","1","1"
"0.5069216","Ocorre o seguinte, o 1º alarme é um alarme de sincronismo entre a publica e o seu PABX. Você deve verificar se seu link é ISDN ou se é R2 e retirar os alarmes de CRC4, se for ISDN basta retirar o alarme da TMS2, se for R2 tem que tirar o alarme de CRC4 da TMS2 e da TMCAS, esse procedimento normalmente resolve o problema, se não resolver me passa um e-mail. ","1","1","1","1"
"0.5155326"," Oi pessoal! Tudo certo?

 

Precisava de uma ajudinha de vocês.


O meu macbook desligou do nada e agora não consigo mais inicializar ele.

 

Consigo o acesso ao utilitário de disco.. mas acredito que tenha dado algum problema no HD.

Já tentei inicializar reinstalando o sistema OX através de CD - mas o HD não aparece disponível.

Já tentei apagar o HD, mas aparece a seguinte mensagem do anexo IMG 8085

 

Já tentei reparar o HD, mas depois de verificar que está com erro e mandar reparar, aparece a mensagem do anexo IMG 8084 ","2","1","1","1"
"0.6833004","gostaria de saber como acho guias de manutençao e instalação sobre a hipath 1100 e 3000 !

desde ja agradeço!!!","1","1","1","1"
"0.1296917"," Olá! Bom dia/tarde/noite!

 

Estou tendo problemas para atualizar o meu MacBook Pro, 13 polegadas, meados de 2009 para a última versão do OS X, o El Capitan.

Li devidamente a lista de requisitos para atualização no site da Apple, e tentei a instalação por várias vezes, infelizmente sem sucesso.

 

Inicialmente, a instalação ia até um certo ponto e parava, mostrando uma tela de erro, e provavelmente um log com todos os erros ocorridos na instalação, além de opções tanto para salvar o log de erros, quanto para enviar para a Apple.

 

Fiz os dois, e tenho tentado outras saídas, como apagar o disco rígido e reinstalar o OS X pelo disco (quando comprei o MacBook Pro, recebi também os discos de instalação do Moutain Lion e o disco de Aplicativos) porém sem sucesso.  ","2","1","1","1"
"0.5031262","  

Olá Pessoal! 

Meu Macbook Air já velhinho deu ruim ontem. Liguei e ele iniciou normalmente e depois travou na tela inicial da mesa e não voltava nem com reza. Tive que desligar à força e depois disso não ligou mais :(  :(. Na verdade ele liga e a luz do LED perto do trackpad fica piscando e ele faz um barulho que creio ser a ventilação mas a tela nada. Antes de levar para a assistência, queria uma opinião de quem entende. Será que o Sistema corrompeu ou pode ser a tela mesmo?

 

Macbook Air Mid 2009 ","2","1","1","1"
"0.8166492","

Bateria...

Por acaso o seu iMac está perdendo as configurações de relógio (hora e data)? Se sim, basta trocar a bateria interna.
","2","1","1","1"
"0.8134763","  

Meu MacBook travou esses dias, e quando desliguei ele no botão e fui religa-lo, apareceu a pasta com o símbolo de interrogação. Iniciei a instalação do sistema pelo internet recovery mas não detectou mais o HD. Tentei colocar outro HD mas não resolveu. Mandei numa assistência que mexe com Mac (não oficial Apple) e o rapaz me deu o seguinte diagnóstico hoje:

""Sim desmanchei o meu Mac para descobrir o problema do seu e foi difícil, o cabo flex do HD por algum motivo entrou em curto e queimou um regulador da placa, foi difícil achar esse problema pois foi o primeiro assim que pegamos"" E me cobrou R$400 pelo reparo ","2","1","1","1"
"0.2902679"," Olá Galera, boa noite! 

Creio que seja um erro bobo, mais estou quebrando a cabeça para instalar o MacOS Sierra em um HD novo que coloquei no meu MacBook Pro 13, 2010. Aparece uma mensagem "" UNTRUSTED_CERT_TITLE"". No início da instalação, alguém pode me ajudar fazendo o favor. Obrigado!","2","1","1","1"
"0.743503","Haha eu sei, mas tipo, se a pessoa se limitar ao máximo em um FX 6300 vai de um jeito ou de outro ficar no gargalo. Implica dizer que temos de viver de Intel, não? (Sou AMD fã :) , somente pelo fato do custo benefício). Minha placa-mãe sinceramente tenho de verificar por quê eu pensava em fazer upgrade e ficar com meu processador. Colocar dois SSD e trocar as memórias...Gastei tanto dinheiro em 2012 que não quero me desfazer dele haha ","3","1","1","1"
"0.1196397"," Qual é a tensão mínima e máxima do processador Core i7 7700k ?

 

Qual é a tensão mínima e máxima do processador Core i7 7700T ?

 

Alguém sabe? ","3","1","1","1"
"0.7209868"," Eu to querendo compra umas peças ,

a minha placa-mãe é lga 775 , se eu pegar esse processador ( intel core 2 quad q9550 ), já tenho uma r7 360 2gb, ficaria bom ?

esse processador bate de frente com i3 ? 

o pc ficaria assim 

processador: intel core 2 quad q9550

ram: 4 ou 8 ( to vendo umas placas mãe lga 775 de 8 gb de ram) ","3","1","1","1"
"0.7535319","Obrigado pessoal! Mas vocês acham que compensa trocar o i5-650 (visto que ele está com uma GTX 1060 6gb) pelo i7-860 com um Blizzard T2 ou só comprar um cooler box bacana e colocar no i5-650 mesmo? Será que vai diminuir o gargalo a nível que compense? ","3","1","1","1"
"0.8189546","Olá pessoal .

Fiz um pequeno upgrade na minha máquina, trocando processador, fonte e placa de vídeo .

coloquei um fx 6300 na placa mãe M5A78L-M LX/BR, uma fonte Corsair 600w reais e uma placa de vídeo gigabyte gtx 550 ti .

Porém depois de montado, o windows iniciou normalmente, foi instalado os drivers necessários e até aí ok ... Mas passou alguns minutos e o pc travou.

Sem problemas, reinicia a máquina mas o problema persistiu. Trava tudo, nem mouse mexe, e não volta, isso quando não reinicia !

As vezes trava, as vezes reinicia sozinho, mas sempre tem algum problema depois do sistema ser iniciado durante alguns minutos.","3","1","1","1"
"0.5761038"," Boa Tarde Amigos, estou tendo problemas com meu iMac, ontem ele ficava reiniciando a todo momento, hoje ao ligar entrou em uma tela preta (parece estado repouso) e as ventoinhas(cooler) estão ligadas mais forte do que o normal.

 

Esta com a ultima atualização: OS X El Capitan

 

Alguém sabe o que pode ser? ","2","1","1","1"
"0.3143743","Te aconselho muito a investir no iMac. Mas saiba que não usaras mais o ""Tiu Corel"" devido a compatibilidade. (A não ser que você faça algumas ""gambiras""). =]

 

(dependendo do que for fazer, edição de imagem é sim muito pesado. Bannerzinhos para web ou facebook talvez não consuma tanto, mas quando se passa a ser algo profissional, não é qualquer ""torradeira"" que faz).


Atualmente eu uso um Macbook Retina 13"" modelo Mf839. Utilizo Photoshop, Illustrator, Bridge, InDesign ao mesmo tempo e nunca tive problemas. Independente do que eu esteja fazendo, seja diagramação, edição, campanha, etc. ","2","1","1","1"
"0.6003132","Boa noite. Recentemente fiz um upgrade no meu PC, saí de um I5 4440 e fui para um I7 4770K ES.
O problema é que o turbo clock dele anda meio desregulado, na opção AUTO o clock fica oscilando em 3.7GHz e 3.9GHz, na ENABLE crava em 3.9GHz o tempo todo e no DISABLE obviamente crava em 3.5GHz. O mais estranho é que o clock deste I7 na opção AUTO da bios bate 3.7GHz à 3.9GHz sem uso algum de processador ( IDLE ) e isso que eu estou achando estranho. Tem algum lugar na BIOS para regular o clock do processador sem ser na TURBO CLOCK ou este modelo esta bichado ? ","3","1","1","1"
"0.6717796","Ola a todos. Gostaria que me ajudassem. Tenho um Mac book PRO versao Mac OS x 10.4., placa de video Geforce 8600 gt, processador core 2 duo, 2.4 hz, 160 de hd.

O que esta ocorrendo é que quando inicio o not a tela fica preta, o teclado acende, faz o barulho de inicializaçao, o volume aumenta e diminui, as luzes do teclado acendem e apagam respeitando os comandos, mas na tela nao aprece nada pois ela fica preta. Isso ocorreu no ao inciar normalmente o mac, a ultima vez que eu o encerrei, eu estava jogando na bateria, pois estava chovendo muito e nao queria correr o risco de pegar um raio, o sistema que eu estava usando para jogar era o windows, atraves do bootcamp, antes que a bateria acabace eu o desliguei normalmente.""A opção de energia estava para nunca desligar discos rigidos, monitores"" pois antes de começar a jogar passei o anti virus e escolhi esta opção enquanto escaniava, depois comecei a jogar e esqueci de alterar a opção da bateria para melhor desempenho. Em fim, quando ligo, inicio o not, a tela fica preta mas o not parece estar ligado. Ja tentei colocar um cabo s-video no not para tentar visualizar em outro monitor, e nada!!! O que pode estar ocorrendo e como resolvo isso? Sera que queimou a tela? ou é algum problema no sistema? Sera que pode ser algum conector oxidado? Sera que consigo resolver isso sem mandar para a assistencia? ","2","1","1","1"
"0.7511863","Ola pessoal, quem tiver alguma duvida sobre programacao de centrais das marcas Siemens, Digistar, Alcatel, intelbras e Leucotron ou que queira compartilhar alguma situacao inusitada que passou em campo favor postar neste topico. Quem tiver alguma dica em algum equipamento favor compartilhar neste topico, tambem entendo um pouco de cabeamento estruturado e montagem de redes, qualquer duvida ou dica, favor postar aqui, falo e ate mais!!!","1","1","1","1"
"0.7643267","É duro mesmo, o foco dos teste é o vídeo integrado, eles consideram que, por ser uma CPU básica/mediana, pouca gente vai fazer isso, mas, pelo desempenho geral, dá pra ter uma noção de como será com VGA externa.","3","1","1","1"
"0.7424763","veja o i7 6700k se ele tiver mais barato que o 7700k pegue ele, n sei se você sabe mais a intel la pro final do ano vai lançar outra geração de procs, e a diferença no desempenho em jogos entre a 6 e 7 geração é muito pouca, algo que n vale o investimento","3","1","1","1"
"0.9071356","Olá, problema: tenho uma hipath 1120 e um tarifador taritron flex da leucotron, como faço para o tarifador funcionar com a hipath (tenho uma interface serial na hipath).","1","1","1","1"
"0.6156332","eu fiz um teste aqui com prime95 ficou em 55c no hwinfo64 e na margem termica do overdrive ficou em 15c coloquei um speak na minha placa-mãe e fui na bios e setei para quando chegar ele vai 60c ele começar apitar ai eu falo pra vocês ","3","1","1","1"
"0.3274545","Tenho um macbook e não tenho entrada para cabo ethernet e com isso não estou conseguindo configurar meu repetidor e nem meu roteador d-link. O meu prédio tem internet própria com sinal wifi apenas, não tenho saídas ou entradas para ligar cabos no roteador. Não sei o que e nem como fazer. ","2","1","1","1"
"0.2688972"," A questão é que um K5 custa R$ 268,00 e um Blizzard T2 custa R$ 56,00. Uma diferença de preço por desempenho - ou custo benefício - de 378%. O próprio Xigmatek Dark Kight, que os testes apontam como sendo 6ºC mais forte, está mais barato.

  ","3","1","1","1"
"0.3070799","Estou na duvida em comprar agora os processadores da intel ou espero lançar o da amd ?  ","3","1","1","1"
"0.3026445","Ola, irei montar meu primeiro PC em março e queria saber se compro um i5 7400 ou 6400 sei que a diferença n e muita mais e muita gente que testou fala que n vale a pena (diferença medi de 200 reais) mas n queria usar algo que fosse prejudicar a performance 
(placa de vídeo 1060 6 gb) ","3","1","1","1"
"0.7557104","Bom dia !! gostaria que me tirassem uma dúvida. Meu pc tem um processador PENTIUM , CPU  G2030 , 3,00 GHZ ,memória de 4 GB (utilizável 3,41GB) e o sistema de 32 bits rodando nele. Gostaria de saber se esse processador  suportaria o SO de 64 bits, e o porquê da sobra de memória... Desde já, grato!!! ","3","1","1","1"
"0.2050439","

#1   Postado 26 de janeiro de 2012

Oi gente,

eu ganhei uma HD externa da samsung modelo M2 - 1TB.

Eu nao tenho a menor ideia de como usar. Eu tenho um macbook air, e quando eu conecto a HD no meu computador, aparece uma janelinha perguntando se eu quero usar a HD como backup, eu ponho que sim, e quando eu clico em sim, uma outra janelinha aparece dizendo que vai apagar tudo da minha HD e pergunta se o pode executar, e eu clico que nao.

Eu pensava que a HD externa funcionava como um pendrive.

Eu estava querendo usar minha HD externa para colocar programas nela, e fazer o programa rodar de la, tem como?

Meu notebook é um macbook air, e nao tem muita memoria.

Obrigada desde já!

","2","1","1","1"
"0.8389116"," Pessoal....espero que possam me ajudar. 

Tenho tentado instalar programas da adobe no meu MAC, mas da falha na instalação. Ja fiz de tudo, usei o adobe cleaner tool e outros programas de remoção dos aplicativos instalados anteriormente. Não sei mais o que fazer. Segue a imagem da tela que aparece. ","2","1","1","1"
"0.7137539","boa noite valadao tenho uma central hipath 1150 com cabo v24 e nao consigo sincronisar com o pc pode me ajudar? katsu obrigado","1","1","1","1"
"0.7550778","Fala pessoal,

Comprei um Macbook Pro retina 15"" 2.8 GHz com AMD Radeon R9 M370x e estou com medo de esquentar muito, visto que minha esposa tem o modelo sem a placa dedicada e tem hora que parece que o bicho vai decolar, pelo barulho que faz e a temperatura que atinge às vezes. 

Assim, gostaria de saber se vocês tem alguma dica de marca e/ou modelo de cooler que se adapta bem ao modelo que comprei.
","2","1","1","1"
"0.2375407","Olá, tenho um iMac Core i3 (mid 2010) 3.2Ghz com 12G de Ram e tive problema no HD de 1Tb sata, e a solução foi transformá-lo em um HD SSD de 240Gb, e ainda assim tenho um HD novo de 1Tb Sata instalado nele. Antes da mudança conferi que o backup na minha Time Capsule estava realizado com sucesso nas ultimas horas antes de desligá-lo para levar para a mudança e tudo estava lá normalmente realizado. Após voltar com o computador em ótimo desempenho com a mudança fui surpreendido com um problema que não consigo sanar: meu backup aparece quando abro a time machine mas quando tento acessá-lo o aviso ""aguardando"" aparece na aba da janela e depois de um tempo ele empurra a timeline para a data do primeiro backup feito depois que ele voltou da assistência. Percebi que o traço da timeline do dia do último backup se encontra vermelho fosco, enquanto o primeiro backup feito depois da manutenção em vermelho vivo (infelizmente não consigo realizar a captura de tela nesta parte). SOCORRO!!!! É de extrema importância que eu consiga os dados que lá estão pois era o backup de muito material de trabalho que não posso perder de modo algum.","2","1","1","1"
"0.1003466","Estou com o mesmo problema na central 1120,no quarto tronco da central, não consigo habilita-lo na tecla do KS 3030, entro na programação e me consta como ""tecla não programada"" se atribuo outra função para esta mesma tecla ela entra normal, poderia me ajudar.

grato","1","1","1","1"
"0.5461617"," Boa Tarde novamente amigos.

 

Gostaria de usufruir da experiencia coletiva, vocês poderiam me contar um pouca da experiencia própria com processadores Skylake(intel 1151 6gen) e qual melhor pasta térmica escolher. Como é um mercado gigante porém infelizmente com poucos teste de eficiência. as vezes fica complicado escolher.

 

Minha escolha inicial era a boa e velha arctic silver 5 porém por razoes de preço e disponibilidade acabei optando pela TG-3 da Thermaltake, para resfriar meu novo i5 6400 com um cooler que eu estou louco pra testar o PCYes zero K5 (que tambem vem com uma pasta termica pcyes) ","3","1","1","1"
"0.4310316"," Minha irmã alterou as configurações de Rede,para ver se o modem 3 G funcionava no Sierra.

Desde então, ele parou de carregar.Chega até a tela pra colocar a senha,e não vai mais adiante.

Alguém sabe o que fazer?Agradeço quem puder ajudar. ","2","1","1","1"
"0.532117","ola amigos sou novo no clube e estou comecando na area de pabx,quem possuir manuais de programacao de pabx diversos serei grato.abraços","1","1","1","1"
"0.3495911","Pessoal recebi um macbook branco 2010 Lion com o seguinte defeito: quando ligo ele começa a carregar e desliga, isso entrando em qualquer modo. Mas se apertar o power e ficar pressionando qualquer tecla ou ficar passando o dedo no trackpad ele liga normalmente. Após inicializar se parar de mexer aparece a mensagem pra desligar como se estivesse clicado em desliga, e em seguida desliga sozinho. Para poder usar esse macbook tenho q pressionar a tecla eject e trava-la com um pedaço de papel dobrado, dessa forma não manifesta nenhum problema. Alguém sabe como resolver esse problema","2","1","1","1"
"0.7140074","Olá pessoal, sou novo aqui, e estou desesperado! Vasculhei a internet inteira atrás de uma ajuda válida,em português, inglês, espanhol, italiano, Chines, em todas as linguas possiveis. O que aconteceu foi o seguinte. Recentemente tentei criar um BootCamp com o Windows no meu MacBook Pro 13, mid 2012, só que eu não sabia ao certo como instalar, cancelei a instalação, e tentei voltar ao Mac, não consegui, dizia uma mensagem ""No bootable device"", até ai Ok, mas o problema é que, eu não conseguia de jeito nenhum e não consigo até hoje, usar as teclas de comando no boot. Por exemplo CMD + R, Option, X, D, SHIFT, CTRL, T, V, S, enfim, nenhum comando de boot funciona, consegui instalar o Windows e é ele que uso, mas ai que entra o outro problema, Apaguei o HD inteiro e só ficou a partição com Windows! Estou pensando em levar em uma autorizada ou em um amigo meu que tem assistência, Alguém poderia me explicar em nome de Jesus Maria José o que esta acontecendo e se tem forma de eu mesmo arrumar..  ","2","1","1","1"
"0.4394363","Sugestão mais barata e eficaz seria você instalar filtros RF na fiação do ramal seguindo as intruções de instalação do mesmo, outra sugestão, seria adquirir placa de ramal balanceada se o modelo do seu equipamento for conecta/modulare ou corp 6000 ou 8000. Espero ter ajudado.","1","1","1","1"
